part_number,machine_id,production_date,shift_name,operator_id,material_lot,scheduled_start_timestamp,actual_start_timestamp,end_timestamp,cycle_time_sec,ideal_cycle_time_sec,takt_time_sec,maintenance_performed,maintenance_duration_min,unplanned_downtime_min,downtime_reason,total_downtime_min,tool_id,tool_wear,tool_replaced,machine_deterioration,bore_offset_drift_before_correction_mm,bore_inspected,measured_bore_deviation_mm,offset_correction_performed,bore_offset_correction_mm,bore_offset_after_correction_mm,material_hardness_effect,material_machinability_effect,residual_stress_effect,operator_setup_bias_mm,operator_seating_error,spindle_speed_rpm,feed_rate_mm_rev,coolant_flow_l_min,cutting_force_n,spindle_load_pct,temperature_c,vibration_mm_s,bore_diameter_mm,surface_roughness_um,flatness_mm,burr_height_mm,bore_lsl_mm,bore_usl_mm,roughness_usl_um,flatness_usl_mm,burr_usl_mm,bore_pass,roughness_pass,flatness_pass,burr_pass,first_pass_good,defect_count,defect_type,disposition,good_after_disposition,scrap_unit,rework_unit
38,CNC-03,2026-07-21,Shift 1,OP-A,LOT-001,2026-07-21 06:12:07.122118,2026-07-21 06:12:07.122118,2026-07-21 06:13:53.297697,106.17557913993231,90.0,105.0,False,0.0,0.0,None,0.0,CNC-03-T001,0.02240324726883136,False,0.0013251855227775888,0.00012702302443728085,False,,False,0.0,0.00012702302443728085,0.2285378098158235,-0.6759896690563221,0.4350812152451623,0.001222734131308578,0.031224120283654087,2445.8840566246163,0.17685961349369028,11.711137788662993,393.1619621081904,64.38066544743066,41.30369120687332,2.00659461345906,24.99637539747639,0.5370514901458712,0.01976420167786565,0.00825404486834591,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
39,CNC-04,2026-07-21,Shift 1,OP-A,LOT-001,2026-07-21 06:11:00.348809,2026-07-21 06:11:00.348809,2026-07-21 06:12:25.848809,85.5,90.0,105.0,False,0.0,0.0,None,0.0,CNC-04-T001,0.0236169202577443,False,0.0009510687504071548,-0.00012134535141006348,False,,False,0.0,-0.00012134535141006348,0.2285378098158235,-0.6759896690563221,0.4350812152451623,0.001222734131308578,0.031224120283654087,2379.7892159829216,0.1862140622282512,11.799994486542882,388.1511909172629,63.06554619179781,39.89161687086709,2.0470254526012432,24.99878775947027,0.5336908267412231,0.025428423485866325,0.013637587281438117,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
40,CNC-05,2026-07-21,Shift 1,OP-A,LOT-001,2026-07-21 06:11:23.167375,2026-07-21 06:11:23.167375,2026-07-21 06:13:00.692332,97.5249573209627,90.0,105.0,False,0.0,0.0,None,0.0,CNC-05-T001,0.023924821827007035,False,0.0011425201908151707,0.0002053757453832441,False,,False,0.0,0.0002053757453832441,0.2285378098158235,-0.6759896690563221,0.4350812152451623,0.001222734131308578,0.031224120283654087,2390.4114648648147,0.17839575413337339,11.912477735196518,373.61357062566725,63.09621409303438,41.00318149929705,1.9631163576967119,25.003137925584543,0.8299063020263846,0.023332741052977654,0.019194216329560233,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
41,CNC-01,2026-07-21,Shift 1,OP-A,LOT-001,2026-07-21 06:12:59.199050,2026-07-21 06:12:59.199050,2026-07-21 06:14:36.779300,97.5802496927318,90.0,105.0,False,0.0,0.0,None,0.0,CNC-01-T001,0.02379748759715353,False,0.0014877719755720777,-6.624697159355672e-05,False,,False,0.0,-6.624697159355672e-05,0.2285378098158235,-0.6759896690563221,0.4350812152451623,0.001222734131308578,0.031224120283654087,2465.9522794851346,0.1788999801055341,12.747871435447754,373.77018573058615,63.122786814659314,40.69973199634393,2.3127778639410708,25.004985087425517,0.8682822179552868,0.014963353462180546,0.005641474747054984,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
42,CNC-02,2026-07-21,Shift 1,OP-A,LOT-001,2026-07-21 06:12:38.786334,2026-07-21 06:12:38.786334,2026-07-21 06:14:17.336518,98.55018403374244,90.0,105.0,False,0.0,0.0,None,0.0,CNC-02-T001,0.025056049157447673,False,0.001413895621859299,0.000728976027082146,False,,False,0.0,0.000728976027082146,0.2285378098158235,-0.6759896690563221,0.4350812152451623,0.001222734131308578,0.031224120283654087,2344.7303621554493,0.18185305816752126,11.762231574604296,356.66777854686,62.78731113231054,40.63714426732647,2.0094105977140613,25.009985349491323,0.7079828871356189,0.01954035190297179,0.04689478610381316,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
43,CNC-03,2026-07-21,Shift 1,OP-A,LOT-001,2026-07-21 06:13:53.297697,2026-07-21 06:13:53.297697,2026-07-21 06:15:27.362364,94.06466678082671,90.0,105.0,False,0.0,0.0,None,0.0,CNC-03-T001,0.02557273992491655,False,0.0015013083687966792,-0.00015385121260961306,False,,False,0.0,-0.00015385121260961306,0.2285378098158235,-0.6759896690563221,0.4350812152451623,0.001222734131308578,0.031224120283654087,2445.0887793314546,0.17733780427378862,11.801364282111383,381.2704565618307,63.90819414464214,42.43761673763502,2.2049060440385513,24.99173535100403,0.7030480356051909,0.016494026533207824,0.03217040038653967,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
44,CNC-04,2026-07-21,Shift 1,OP-A,LOT-001,2026-07-21 06:12:25.848809,2026-07-21 06:12:25.848809,2026-07-21 06:14:03.443786,97.59497724329641,90.0,105.0,False,0.0,0.0,None,0.0,CNC-04-T001,0.02591261490874016,False,0.0011493968602575117,0.0002605605619549169,False,,False,0.0,0.0002605605619549169,0.2285378098158235,-0.6759896690563221,0.4350812152451623,0.001222734131308578,0.031224120283654087,2369.2479399770655,0.17877878646232168,12.498765736898655,384.2625580517452,60.032645404183924,39.92018592290024,2.14179000692247,24.9969015624336,0.49126688909579175,0.01996157809881758,0.02045149644702394,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
45,CNC-05,2026-07-21,Shift 1,OP-A,LOT-001,2026-07-21 06:13:00.692332,2026-07-21 06:13:00.692332,2026-07-21 06:14:45.514437,104.82210549220926,90.0,105.0,False,0.0,0.0,None,0.0,CNC-05-T001,0.02674387106447219,False,0.001344669434426039,-0.00014814514360805516,False,,False,0.0,-0.00014814514360805516,0.2285378098158235,-0.6759896690563221,0.4350812152451623,0.001222734131308578,0.031224120283654087,2393.9042535289623,0.17421224824918782,11.294014518477123,395.0317571117451,62.01441884990717,39.64207168157658,2.1895623650638716,25.00428681221849,0.4431162156773265,0.011987278447281082,0.013479555993165875,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
46,CNC-01,2026-07-21,Shift 1,OP-A,LOT-001,2026-07-21 06:14:36.779300,2026-07-21 06:14:36.779300,2026-07-21 06:16:19.796348,103.01704831514621,90.0,105.0,False,0.0,0.0,None,0.0,CNC-01-T001,0.026007438661153445,False,0.0016434798979699623,-7.944493116641673e-05,False,,False,0.0,-7.944493116641673e-05,0.2285378098158235,-0.6759896690563221,0.4350812152451623,0.001222734131308578,0.031224120283654087,2416.951884116968,0.17994599189686591,12.243974204672512,385.0827988019986,62.952968243524886,40.59387663532941,2.5196031078875807,25.008204226920363,0.6170514072025617,0.0018844894146236007,0.03268905276846768,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
47,CNC-02,2026-07-21,Shift 1,OP-A,LOT-001,2026-07-21 06:14:17.336518,2026-07-21 06:14:17.336518,2026-07-21 06:15:57.881620,100.54510197909123,90.0,105.0,False,0.0,0.0,None,0.0,CNC-02-T001,0.028393705977339166,False,0.0015970775286622075,0.000770590441060433,False,,False,0.0,0.000770590441060433,0.2285378098158235,-0.6759896690563221,0.4350812152451623,0.001222734131308578,0.031224120283654087,2464.1942123168737,0.18200709648211294,11.829852746984846,377.0603946106103,62.00488868061787,40.6576364357522,2.0413920178666687,25.027564313506073,0.8093968912916535,0.024890814627271794,0.014064111335377731,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
48,CNC-03,2026-07-21,Shift 1,OP-A,LOT-001,2026-07-21 06:15:27.362364,2026-07-21 06:15:27.362364,2026-07-21 06:17:17.642224,110.27986016045277,90.0,105.0,False,0.0,0.0,None,0.0,CNC-03-T001,0.028747889848888958,False,0.0016765867568261698,-0.00034468615272267335,False,,False,0.0,-0.00034468615272267335,0.2285378098158235,-0.6759896690563221,0.4350812152451623,0.001222734131308578,0.031224120283654087,2427.178902302325,0.18254983568283134,12.15033827743866,366.4652635969311,61.687477632841315,39.992097892396515,2.055042204060705,25.001177564128355,0.8266636042559761,0.02740878120724586,0.02597271608377766,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
49,CNC-04,2026-07-21,Shift 1,OP-A,LOT-001,2026-07-21 06:14:03.443786,2026-07-21 06:14:03.443786,2026-07-21 06:15:37.539513,94.09572742474921,90.0,105.0,False,0.0,0.0,None,0.0,CNC-04-T001,0.028956655921613225,False,0.0012989874565036527,0.0003837934726874563,False,,False,0.0,0.0003837934726874563,0.2285378098158235,-0.6759896690563221,0.4350812152451623,0.001222734131308578,0.031224120283654087,2403.3919115265276,0.17382182288190132,11.974623122260825,386.01523382003074,66.33506249444336,41.40691901657291,1.98265805092307,25.00423400870821,0.5642335726182934,0.014784378032124365,0.011994787681092736,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
50,CNC-05,2026-07-21,Shift 1,OP-A,LOT-001,2026-07-21 06:14:45.514437,2026-07-21 06:14:45.514437,2026-07-21 06:16:28.687084,103.17264706902333,90.0,105.0,False,0.0,0.0,None,0.0,CNC-05-T001,0.029784762422834173,False,0.0015348425658111336,-5.20280403250343e-05,False,,False,0.0,-5.20280403250343e-05,0.2285378098158235,-0.6759896690563221,0.4350812152451623,0.001222734131308578,0.031224120283654087,2338.7436411337903,0.17913167653892834,12.445302907036506,400.3188782046721,65.28270189280136,39.93114584911177,2.0726422858179334,24.993063794838626,0.6781401782342227,0.024744476637963732,0.0357337760960873,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
51,CNC-01,2026-07-21,Shift 1,OP-A,LOT-001,2026-07-21 06:16:19.796348,2026-07-21 06:16:19.796348,2026-07-21 06:18:04.006589,104.21024135387835,90.0,105.0,False,0.0,0.0,None,0.0,CNC-01-T001,0.028952611613697936,False,0.0017946962232284554,-0.0003506169502791736,False,,False,0.0,-0.0003506169502791736,0.2285378098158235,-0.6759896690563221,0.4350812152451623,0.001222734131308578,0.031224120283654087,2394.205490443044,0.17708323392130695,12.110567713534644,381.2665596392707,60.78871002124557,40.692459402156544,2.3132521558192973,25.00508226397673,0.7767200475697174,0.009418554465145005,0.018006446200925716,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
52,CNC-02,2026-07-21,Shift 1,OP-A,LOT-001,2026-07-21 06:15:57.881620,2026-07-21 06:15:57.881620,2026-07-21 06:17:41.045757,103.16413744094439,90.0,105.0,False,0.0,0.0,None,0.0,CNC-02-T001,0.031235412243355038,False,0.0017888248265851361,0.0009340995659012436,False,,False,0.0,0.0009340995659012436,0.2285378098158235,-0.6759896690563221,0.4350812152451623,0.001222734131308578,0.031224120283654087,2402.3605087628175,0.17915450855824336,12.543165538329973,355.6743892356585,61.88981822555183,41.91056536142001,1.951889349503424,25.015809723091227,0.5409255785897745,0.0110850892022573,0.019670377420832292,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
53,CNC-03,2026-07-21,Shift 1,OP-A,LOT-001,2026-07-21 06:17:17.642224,2026-07-21 06:17:17.642224,2026-07-21 06:19:02.025971,104.38374724062925,90.0,105.0,False,0.0,0.0,None,0.0,CNC-03-T001,0.031593152706629206,False,0.0018870929904114464,-0.00035818264288107305,False,,False,0.0,-0.00035818264288107305,0.2285378098158235,-0.6759896690563221,0.4350812152451623,0.001222734131308578,0.031224120283654087,2462.6575899662107,0.1792639134842157,12.055579254338024,392.179568965846,69.65571189549973,41.758772141616156,2.191994666402033,24.99845042045177,0.636207192338027,0.014836832412675405,0.03203689809314751,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
54,CNC-04,2026-07-21,Shift 1,OP-A,LOT-001,2026-07-21 06:15:37.539513,2026-07-21 06:15:37.539513,2026-07-21 06:17:12.065868,94.52635466588346,90.0,105.0,False,0.0,0.0,None,0.0,CNC-04-T001,0.03201608296060181,False,0.0014266045088040774,0.0002337492972382158,False,,False,0.0,0.0002337492972382158,0.2285378098158235,-0.6759896690563221,0.4350812152451623,0.001222734131308578,0.031224120283654087,2333.4845613869834,0.1826833344163993,11.555523372960518,370.88550323942576,61.57204244310109,40.569674933638595,1.8686065816244732,25.006674097638847,0.4132079332747052,0.013397613722342192,0.01776728991753086,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
55,CNC-05,2026-07-21,Shift 1,OP-A,LOT-001,2026-07-21 06:16:28.687084,2026-07-21 06:16:28.687084,2026-07-21 06:18:08.341952,99.65486834832457,90.0,105.0,False,0.0,0.0,None,0.0,CNC-05-T001,0.032645109520816964,False,0.0017100823341760114,-0.0003179850985199908,False,,False,0.0,-0.0003179850985199908,0.2285378098158235,-0.6759896690563221,0.4350812152451623,0.001222734131308578,0.031224120283654087,2335.060285165756,0.17087009592586977,11.991378169980292,384.3608525344172,62.0815397316909,39.986691676593246,2.2466595532657143,25.003412852462255,0.5599499833290451,0.014196841771397047,0.012070243756061964,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
56,CNC-01,2026-07-21,Shift 1,OP-A,LOT-001,2026-07-21 06:18:04.006589,2026-07-21 06:18:04.006589,2026-07-21 06:19:42.229175,98.22258575386972,90.0,105.0,False,0.0,0.0,None,0.0,CNC-01-T001,0.030841111334660932,False,0.0019405372017445525,-0.0006654482066041638,False,,False,0.0,-0.0006654482066041638,0.2285378098158235,-0.6759896690563221,0.4350812152451623,0.001222734131308578,0.031224120283654087,2372.1221187338124,0.17717397741392793,11.812732150772232,387.9659615521858,61.78718037105206,41.58000752963303,2.271254062108321,24.99951635172646,0.7918308462043298,0.00672503480196268,0.02681019947882801,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
57,CNC-02,2026-07-21,Shift 1,OP-A,LOT-001,2026-07-21 06:17:41.045757,2026-07-21 06:17:41.045757,2026-07-21 06:19:20.276586,99.23082912512209,90.0,105.0,False,0.0,0.0,None,0.0,CNC-02-T001,0.03519427203254198,False,0.0020212959735517117,0.0009419117208932141,False,,False,0.0,0.0009419117208932141,0.2285378098158235,-0.6759896690563221,0.4350812152451623,0.001222734131308578,0.031224120283654087,2393.3883033086895,0.17393718340529038,12.027825478695279,374.6617325679813,60.2210748201711,40.83129476058576,2.222143403768041,25.013993349684167,0.7572642197028593,0.025038857425863037,0.03749395802615495,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
58,CNC-03,2026-07-21,Shift 1,OP-A,LOT-001,2026-07-21 06:19:02.025971,2026-07-21 06:19:02.025971,2026-07-21 06:20:53.736537,111.71056608908528,90.0,105.0,False,0.0,0.0,None,0.0,CNC-03-T001,0.033941995611050026,False,0.0021087931788209423,-0.0004056653029453204,False,,False,0.0,-0.0004056653029453204,0.2285378098158235,-0.6759896690563221,0.4350812152451623,0.001222734131308578,0.031224120283654087,2405.4513091711315,0.1771122359212711,11.921433143400744,410.3771877883913,63.10940584719393,41.02579207039234,2.2017086832319275,24.99337233524626,0.6754996399869906,0.02121684580596316,0.034721401994919215,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
59,CNC-04,2026-07-21,Shift 1,OP-A,LOT-001,2026-07-21 06:17:12.065868,2026-07-21 06:17:12.065868,2026-07-21 06:18:37.565868,85.5,90.0,105.0,False,0.0,0.0,None,0.0,CNC-04-T001,0.03479344654767192,False,0.0015849704373434945,0.00011764428429091957,False,,False,0.0,0.00011764428429091957,0.2285378098158235,-0.6759896690563221,0.4350812152451623,0.001222734131308578,0.031224120283654087,2434.1885353025987,0.1835806162805336,12.092371432970554,399.18788451745985,64.05502884135217,42.07054308044586,2.069513338263394,25.001233303432706,0.6135096423884129,0.0,0.027799104457457098,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
60,CNC-05,2026-07-21,Shift 1,OP-A,LOT-001,2026-07-21 06:18:08.341952,2026-07-21 06:18:08.341952,2026-07-21 06:19:40.471648,92.12969556674337,90.0,105.0,False,0.0,0.0,None,0.0,CNC-05-T001,0.03483146948713871,False,0.0019349004398072835,-0.00043762619740310264,False,,False,0.0,-0.00043762619740310264,0.2285378098158235,-0.6759896690563221,0.4350812152451623,0.001222734131308578,0.031224120283654087,2376.35483256591,0.18585119185642,11.778703620000643,415.70822336619767,63.71715812778949,41.11037388048132,2.4714992385495274,24.999681197308252,0.6128442444400102,0.021421226022129435,0.024160979016891765,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
61,CNC-01,2026-07-21,Shift 1,OP-A,LOT-001,2026-07-21 06:19:42.229175,2026-07-21 06:19:42.229175,2026-07-21 06:21:13.110436,90.8812614668465,90.0,105.0,False,0.0,0.0,None,0.0,CNC-01-T001,0.033685843660861525,False,0.002124934387127662,-0.00035044126838878917,False,,False,0.0,-0.00035044126838878917,0.2285378098158235,-0.6759896690563221,0.4350812152451623,0.001222734131308578,0.031224120283654087,2391.380552811508,0.17920593871985482,12.096580026385945,395.3883639808035,60.609046483966985,39.277778118653465,2.5588877833148977,25.00092636963489,0.6466760153077378,0.020186249287192322,0.027689217102264886,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
62,CNC-02,2026-07-21,Shift 1,OP-A,LOT-001,2026-07-21 06:19:20.276586,2026-07-21 06:19:20.276586,2026-07-21 06:20:57.634239,97.35765276010322,90.0,105.0,False,0.0,0.0,None,0.0,CNC-02-T001,0.03836755764400945,False,0.0022376525497626253,0.0006407520352984025,False,,False,0.0,0.0006407520352984025,0.2285378098158235,-0.6759896690563221,0.4350812152451623,0.001222734131308578,0.031224120283654087,2352.1289855984965,0.18117343810513928,11.859793333648726,382.84446194368434,64.16000552231242,42.054465287032734,2.423403759440574,25.024461006403357,0.680628061283074,0.019567383562779515,0.03123945860417128,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
63,CNC-03,2026-07-21,Shift 1,OP-A,LOT-001,2026-07-21 06:20:53.736537,2026-07-21 06:20:53.736537,2026-07-21 06:22:30.579702,96.84316538672408,90.0,105.0,False,0.0,0.0,None,0.0,CNC-03-T001,0.036366583591443215,False,0.0023317972222611275,-0.000349546863458912,False,,False,0.0,-0.000349546863458912,0.2285378098158235,-0.6759896690563221,0.4350812152451623,0.001222734131308578,0.031224120283654087,2386.7718467274176,0.18253635410745825,11.99714974603991,392.6734772160498,64.161969286734,40.12958332644672,2.3557587676502267,24.99452999572704,0.578780188887642,0.027977029757629335,0.01879083358668792,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
64,CNC-04,2026-07-21,Shift 1,OP-A,LOT-001,2026-07-21 06:18:37.565868,2026-07-21 06:18:37.565868,2026-07-21 06:20:17.068791,99.50292277282318,90.0,105.0,False,0.0,0.0,None,0.0,CNC-04-T001,0.03746852456502019,False,0.001683266535121332,0.00020589188842265734,False,,False,0.0,0.00020589188842265734,0.2285378098158235,-0.6759896690563221,0.4350812152451623,0.001222734131308578,0.031224120283654087,2389.489285164252,0.18247241625232757,12.149914032773498,392.48150285906235,63.57591473379435,41.15171099716883,1.6473531009788265,25.00079080880536,0.2983935226509993,0.016411322026352187,0.023791703265461116,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
65,CNC-05,2026-07-21,Shift 1,OP-A,LOT-001,2026-07-21 06:19:40.471648,2026-07-21 06:19:40.471648,2026-07-21 06:21:14.915508,94.44386023119016,90.0,105.0,False,0.0,0.0,None,0.0,CNC-05-T001,0.037924003894437563,False,0.002105690485239014,-0.0006132207743226412,False,,False,0.0,-0.0006132207743226412,0.2285378098158235,-0.6759896690563221,0.4350812152451623,0.001222734131308578,0.031224120283654087,2382.801286725322,0.17967749047616133,12.439971099758916,381.745475589255,63.96683208648927,40.962076786316295,2.062943101869985,25.00383014180012,0.7157233317315187,0.022861322678011838,0.0156441924733403,24.95,25.05,1.6,0.04,0.08,True,True,True,True,True,0,None,Good,True,False,False
